Title,Author,Date,Link
Distinct cellular origins and differentiation process account for distinct oncogenic and clinical behaviors of leiomyosarcomas,"Elodie Darbo, Gaëlle Pérot, Lucie Darmusey, Sophie Le Guellec, Laura Leroy, Laëtitia Gaston, Nelly Desplat, Noémie Thébault, Candice Merle, Philippe Rochaix, Thibaud Valentin, Gwenaël Ferron, Christine Chevreau, Binh Bui, Eberhard Stoeckle, Dominique Ranchere-Vince, Pierre Méeus, Philippe Terrier, Sophie Piperno-Neumann, Françoise Collin, Gonzague De Pinieux, Florence Duffaud, Jean-Michel Coindre, Jean-Yves Blay, Frédéric Chibon",2020.10.23.352336;,https://www.biorxiv.org/content/10.1101/2020.10.23.352336v4
Loss of p16INK4a in neuroblastoma cells induces shift to an immature state with mesenchymal characteristics and increases sensitivity to EGFR inhibitors,"Nil A. Schubert, Sander R. van Hooff, Linda Schild, Kimberley Ober, Marjolein Hortensius, Kim van den Handel, Anke H.W. Essing, Bianca Koopmans, Manon Boeije, Natalie Proost, Marieke van de Ven, Selina Jansky, Sabine A. Stainczyk, Umut H. Toprak, Frank Westermann, Selma Eising, Jan J. Molenaar, Marlinde L. van den Boogaard",2021.10.27.465137;,https://www.biorxiv.org/content/10.1101/2021.10.27.465137v1
"Eicosanoids in the pancreatic tumor microenvironment – a multicellular, multifaceted progression","Vikas B. Gubbala, Nidhi Jytosana, Vincent Q. Trinh, H. Carlo Maurer, Razia F. Naeem, Nikki K. Lytle, Zhibo Ma, Steven Zhao, Wei Lin, Haiyong Han, Yu Shi, Tony Hunter, Pankaj K. Singh, Kenneth P. Olive, Marcus C.B. Tan, Susan M. Kaech, Geoffrey M. Wahl, Kathleen E. DelGiorno",2021.10.27.466097;,https://www.biorxiv.org/content/10.1101/2021.10.27.466097v1
Patient-derived zebrafish xenograft models reveal ferroptosis as a fatal and druggable weakness in metastatic uveal melanoma,"Arwin Groenewoud, Jie Yin, Maria Chiara Gelmi, Samar Alsafadi, Fariba Nemati, Didier Decaudin, Sergio Roman-Roman, Helen Kalirai, Sarah E. Coupland, Aart G. Jochemsen, Martine J. Jager, Ewa Snaar-Jagalska",2021.10.26.465874;,https://www.biorxiv.org/content/10.1101/2021.10.26.465874v1
Sequence dependencies and mutation rates of localized mutational processes in cancer,"Gustav Alexander Poulsgaard, Simon Grund Sørensen, Randi Istrup Juul, Morten Muhlig Nielsen, Jakob Skou Pedersen",2021.10.27.465848;,https://www.biorxiv.org/content/10.1101/2021.10.27.465848v1
Qualitative and quantitative top-down proteomics of human colorectal cancer cell lines identified 23000 proteoforms and revealed drastic proteoform-level differences between metastatic and non-metastatic cancer cells,"Elijah N. McCool, Tian Xu, Wenrong Chen, Nicole C. Beller, Scott M. Nolan, Amanda B. Hummon, Xiaowen Liu, Liangliang Sun",2021.10.27.466093;,https://www.biorxiv.org/content/10.1101/2021.10.27.466093v1
Computational analysis reveals similarities and differences between SCLC subtypes,"Abhay Singh, Parth Desai, Maalavika Pillai, Nilay Agarwal, Nobuyuki Takahashi, Anish Thomas, Mohit Kumar Jolly",2021.10.27.465593;,https://www.biorxiv.org/content/10.1101/2021.10.27.465593v1
Cancer/Testis genes are predictive of breast tumor subtypes,"Marthe Laisné, Sarah Benlamara, André Nicolas, Lounes Djerroudi, Nikhil Gupta, Diana Daher, Laure Ferry, Olivier Kirsh, Claude Philippe, Yuki Okada, Gael Cristofari, Didier Meseure, Anne Vincent-Salomon, Christophe Ginestier, Pierre-Antoine Defossez",2021.10.27.465656;,https://www.biorxiv.org/content/10.1101/2021.10.27.465656v1
"PDXNet Portal: Patient-Derived Xenograft model, data, workflow, and tool discovery","Soner Koc, Michael W. Lloyd, Jeffrey Grover, Sara Seepo, Sai Lakshmi Subramanian, Manisha Ray, Christian Frech, John DiGiovanna, Phillip Webster, Steven Neuhauser, Anuj Srivastava, Xing Yi Woo, Brian J. Sanderson, Brian White, Paul Lott, PDXNet Consortium, Yvonne A. Evrard, Tiffany A. Wallace, Jeffrey A. Moscow, James H. Doroshow, Nicholas Mitsiades, Salma Kaochar, Chong-xian Pan, Moon S. Chen Jr., Luis Carvajal-Carmona, Alana L. Welm, Bryan E. Welm, Michael T. Lewis, Ramaswamy Govindan, Li Ding, Shunquang Li, Meenherd Herlyn, Mike Davies, Jack Roth, Funda Meric-Bernstam, Peter N. Robinson, Carol J. Bult, Brandi Davis-Dusenbery, Dennis A. Dean II, Jeffrey H. Chuang, for the PDXNet Consortium Members",2021.10.15.464537;,https://www.biorxiv.org/content/10.1101/2021.10.15.464537v4
On stability of the Darwinian dynamics,"Mohammadreza Satouri, Jafar Rezaei, Kateřina Staňková",2021.10.26.465938;,https://www.biorxiv.org/content/10.1101/2021.10.26.465938v1
KDM6B promotes activation of the oncogenic CDK4/6-pRB-E2F pathway by maintaining enhancer activity in MYCN-amplified neuroblastoma,"Alexandra D’Oto, Jie Fang, Hongjian Jin, Beisi Xu, Shivendra Singh, Anoushka Mullasseril, Victoria Jones, Ahmed Abu-Zaid, Xinyu von Buttlar, Bailey Cooke, Dongli Hu, Jason Shohet, Andrew J Murphy, Andrew M Davidoff, Jun Yang",2020.07.02.184986;,https://www.biorxiv.org/content/10.1101/2020.07.02.184986v2
Data-driven discovery of targets for bipotent anticancer drugs identifies Estrogen Related Receptor Alpha,"Avinash D. Sahu, Xiaoman Wang, Phillip Munson, Jan Klomp, Xiaoqing Wang, Shengqing Gu, Gege Qian, Phillip Nicol, Zexian Zeng, Chenfei Wang, Collin Tokheim, Wubing Zhang, Jingxin Fu, Jin Wang, Nishanth U. Nair, Joost Rens, Meriem Bourajjaj, Bas Jansen, Inge Leenders, Jaap Lemmers, Mark Musters, Sanne van Zanten, Laura van Zelst, Jenny Worthington, Myles Brown, Jun S. Liu, Dejan Juric, Cliff A. Meyer, Arthur Oubrie, X. Shirley Liu, David E. Fisher, Keith T. Flaherty",2021.10.25.465724;,https://www.biorxiv.org/content/10.1101/2021.10.25.465724v1
The long non-coding RNA MaTAR20 promotes mammary tumor growth by regulating angiogenesis pathways,"Sarah D. Diermeier, Kung-Chi Chang, Ashleigh Frewen, Padraig Taaffe, Joke C. Grans, Haoyu Xiong, Brian A. Benz, Suzanne Russo, Dawid Nowak, Stephen Hearn, Allen Yu, John E. Wilkinson, Frank Rigo, David L. Spector",2021.03.30.437774;,https://www.biorxiv.org/content/10.1101/2021.03.30.437774v3
BET Bromodomain Inhibitors Target the NEUROD1-subtype SCLC by Blocking NEUROD1 Transactivation,"Haobin Chen, Lisa Gesumaria, Young-Kwon Park, Trudy G. Oliver, Dinah S. Singer, Kai Ge, David S. Shrump",2021.10.25.465771;,https://www.biorxiv.org/content/10.1101/2021.10.25.465771v1
The SKBR3 Cell-Membrane Proteome: Role in Aberrant Cancer Cell Proliferation and Resource for Precision Medicine Applications,"Arba Karcini, Iulia M. Lazar",2021.10.24.465642;,https://www.biorxiv.org/content/10.1101/2021.10.24.465642v1
Shared hotspot mutations in spontaneously arising cancers position dog as an unparalleled comparative model for precision therapeutics,"Lucas Rodrigues, Joshua Watson, Yuan Feng, Benjamin Lewis, Garrett Harvey, Gerald Post, Kate Megquier, Lindsay Lambert, Aubrey Miller, Christina Lopes, Shaying Zhao",2021.10.22.465469;,https://www.biorxiv.org/content/10.1101/2021.10.22.465469v2
Identifying tumor cells at the single cell level,"Jan Dohmen, Artem Baranovskii, Jonathan Ronen, Bora Uyar, Vedran Franke, Altuna Akalin",2021.10.15.463909;,https://www.biorxiv.org/content/10.1101/2021.10.15.463909v2
A suspension technique for efficient large-scale cancer organoid culturing and perturbation screens,"Stacey Price, Shriram Bhosle, Emanuel Gonçalves, Xiaodun Li, Dylan P McClurg, Syd Barthorpe, Alex Beck, Caitlin Hall, Howard Lightfoot, Luke Farrow, Rizwan Ansari, David A Jackson, Laura Allen, Kirsty Roberts, Charlotte Beaver, Hayley E Francies, Mathew J Garnett",2021.10.23.464385;,https://www.biorxiv.org/content/10.1101/2021.10.23.464385v1
Cytidine deaminase protects pancreatic cancer cells from replicative stress and drives resistance to DNA-targeting drugs,"A. Lumeau, N. Bery, A. Francès, M. Gayral, C. Ribeyre, C. Lopez, A. Névot, S. Elkaoutari, G. Labrousse, M. Madrid-Mencia, M. Pillaire, V. Pancaldi, V. Bergoglio, N. Dusetti, J. Hoffmann, L. Buscail, M. Lutzmann, P. Cordelier",2021.10.23.465566;,https://www.biorxiv.org/content/10.1101/2021.10.23.465566v1
Single-cell transcriptional analysis of the immune tumour microenvironment during myeloma disease evolution,"Danielle C. Croucher, Laura M. Richards, Daniel Waller, Zhihua Li, Xian Fang Huang, Marta Chesi, P. Leif Bergsagel, Michael Sebag, Trevor J. Pugh, Suzanne Trudel",2021.10.22.464971;,https://www.biorxiv.org/content/10.1101/2021.10.22.464971v1
A focal adhesion kinase-YAP signaling axis drives drug tolerant persister cells and residual disease in lung cancer,"Franziska Haderk, Celia Fernández-Méndez, Lauren Čech, Johnny Yu, Ismail M. Meraz, Victor Olivas, Dora Barbosa Rabago, D. Lucas Kerr, Carlos Gomez, David V. Allegakoen, Juan Guan, Khyati N. Shah, Kari A. Herrington, Oghenekevwe M. Gbenedio, Shigeki Nanjo, Mourad Majidi, Whitney Tamaki, Julia K. Rotow, Caroline E. McCoach, Jonathan W. Riess, J. Silvio Gutkind, Tracy T. Tang, Leonard Post, Bo Huang, Pilar Santisteban, Hani Goodarzi, Sourav Bandyopadhyay, Calvin J. Kuo, Jeroen P. Roose, Wei Wu, Collin M. Blakely, Jack A. Roth, Trever G. Bivona",2021.10.23.465573;,https://www.biorxiv.org/content/10.1101/2021.10.23.465573v1
The proteasome regulator PSME4 drives immune evasion and abrogates anti-tumor immunity in NSCLC,"Aaron Javitt, Merav D. Shmueli, Matthias P Kramer, Aleksandra A. Kolodziejczyk, Ivan J. Cohen, Iris Kamer, Kevin Litchfield, Elizabeta Bab-Dinitz, Oranit Zadok, Vanessa Neiens, Adi Ulman, Lihi Radomir, Hila Wolf-Levy, Avital Eisenberg-Lerner, Assaf Kacen, Michal Alon, Ana Toste Rêgo, Elvira Stacher-Priehse, Michael Lindner, Ina Koch, Jair Bar, Charles Swanton, Yardena Samuels, Yishai Levin, Paula C. A. da Fonseca, Eran Elinav, Nir Friedman, Silke Meiners, Yifat Merbl",2021.10.24.464690;,https://www.biorxiv.org/content/10.1101/2021.10.24.464690v1
The mechanosensitive TRPV2 calcium channel controls human melanoma invasiveness and metastatic potential,"Kenji F. Shoji, Elsa Bayet, Dahiana Le Devedec, Aude Mallavialle, Séverine Marionneau-Lambot, Sabrina Leverrier-Penna, Florian Rambow, Raul Perret, Aurélie Joussaume, Roselyne Viel, Alain Fautrel, Amir Khammari, Bruno Constantin, Sophie Tartare-Deckert, Aubin Penna",2021.10.22.465391;,https://www.biorxiv.org/content/10.1101/2021.10.22.465391v1
A Developmentally Prometastatic Niche to Hepatoblastoma in Neonatal Liver mediated by the Cxcl1/Cxcr2 Axis,"Li Fan, Qingfei Pan, Wentao Yang, Selene C. Koo, Cheng Tian, Liyuan Li, Meifen Lu, Anthony Brown, Bensheng Ju, John Easton, Sarangarajan Ranganathan, Soona Shin, Alexander Bondoc, Jun J. Yang, Jiyang Yu, Liqin Zhu",2021.10.22.465518;,https://www.biorxiv.org/content/10.1101/2021.10.22.465518v1
Wiring multiple microenvironment proteomes uncovers the biology in head and neck cancer,"Ariane Fidelis Busso-Lopes, César Rivera, Leandro Xavier Neves, Daniela Campos Granato, Fábio Malta de Sá Patroni, Tatiane de Rossi Mazo, Ana Gabriela Costa Normando, Romênia Ramos Domingues, Henry Heberle, Marco Antônio Pretti, Barbara Pereira de Mello, Andre Nimtz Rodrigues, Pammela Araujo Lacerda, Nayane Alves de Lima Galdino, Kenneth John Gollob, Tiago da Silva Medina, Nilva de Karla Cervigne, Ana Carolina Prado-Ribeiro, Thaís Bianca Brandão, Luisa Lina Villa, Miyuki Uno, Mariana Boroni, Luiz Paulo Kowalski, Wilfredo González-Arriagada, Adriana Franco Paes Leme",2021.10.22.465341;,https://www.biorxiv.org/content/10.1101/2021.10.22.465341v1
Extrachromosomal Amplification of Human Papillomavirus Episomes as a Mechanism of Cervical Carcinogenesis,"Nicole M. Rossi, Jieqiong Dai, Yi Xie, Hong Lou, Joseph F. Boland, Meredith Yeager, Roberto Orozco, Enrique Alvirez, Lisa Mirabello, Eduardo Gharzouzi, Michael Dean",2021.10.22.465367;,https://www.biorxiv.org/content/10.1101/2021.10.22.465367v1
"Loss of epigenetic regulation disrupts lineage integrity, reactivates multipotency and promotes breast cancer","Ellen R. Langille, Khalid N. Al-Zahrani, Zhibo Ma, Ahmad Malik, Sampath K. Loganathan, Dan Trcka, Jeff Liu, Katelyn Kozma, Ricky Tsai, Katie Teng, Roderic Espin, Seda Barutcu, Thomas Nguyen, Rod Bremner, Hartland W. Jackson, Erik S. Knudsen, Gary Bader, Sean E. Egan, Miquel Angel Pujana, Jeff Wrana, Geoffrey M. Wahl, Daniel Schramek",2021.10.22.465428;,https://www.biorxiv.org/content/10.1101/2021.10.22.465428v1
Resistance to chemical carcinogenesis induction via a dampened inflammatory response in naked mole-rats,"Kaori Oka, Shusuke Fujioka, Yoshimi Kawamura, Yoshihiro Komohara, Takeshi Chujo, Koki Sekiguchi, Yuki Yamamura, Yuki Oiwa, Natsuko Omamiuda-Ishikawa, Shohei Komaki, Yoichi Sutoh, Satoko Sakurai, Kazuhito Tomizawa, Hidemasa Bono, Atsushi Shimizu, Kimi Araki, Takuya Yamamoto, Yasuhiro Yamada, Hiroyuki Oshiumi, Kyoko Miura",2021.10.21.465383;,https://www.biorxiv.org/content/10.1101/2021.10.21.465383v1
Melanoma Addiction to GCDH is Mediated by NRF2 Tumor Suppressor Function,"Sachin Verma, David Crawford, Ali Khateb, Yongmei Feng, Eduard Sergienko, Gaurav Pathria, Chen-Ting Ma, Steven H Olson, David Scott, Rabi Murad, Eytan Ruppin, Michael Jackson, Ze’ev A Ronai",2021.10.22.465495;,https://www.biorxiv.org/content/10.1101/2021.10.22.465495v1
Regulation of Neuroendocrine Plasticity by the RNA-Binding Protein ZFP36L1,"Hsiao-Yun Chen, Yavuz T. Durmaz, Yixiang Li, Amin H. Sabet, Amir Vajdi, Thomas Denize, Emily Walton, John G. Doench, Navin R. Mahadevan, Julie-Aurore Losman, David A. Barbie, Michael Y. Tolstorukov, Charles M. Rudin, Triparna Sen, Sabina Signoretti, Matthew G. Oser",2021.10.22.465501;,https://www.biorxiv.org/content/10.1101/2021.10.22.465501v1
Cancer cell-autonomous cGAS-STING response confers drug resistance,"Qian-Ming Lv, Shi-Yi Wang, Hui-Min Lei, Ke-Ren Zhang, Ya-Bin Tang, Ying Shen, Li-Ming Lu, Hong-Zhuan Chen, Liang Zhu",2021.10.23.465546;,https://www.biorxiv.org/content/10.1101/2021.10.23.465546v1
Breaking the Crosstalk of the Cellular Tumorigenic Network in NSCLC by a Highly Effective Drug Combination,"Dennis Gürgen, Theresia Conrad, Michael Becker, Susanne Sebens, Christoph Röcken, Jens Hoffmann, Stefan Langhammer",2021.10.23.465545;,https://www.biorxiv.org/content/10.1101/2021.10.23.465545v1
PRMT1 regulates EGFR and Wnt signaling pathways and is a promising target for combinatorial treatment of breast cancer,"Samyuktha Suresh, Solène Huard, Amélie Brisson, Fariba Némati, Coralie Poulard, Mengliang Ye, Elise Martel, Cécile Reyes, David C. Silvestre, Didier Meseure, André Nicolas, David Gentien, Muriel Le Romancer, Didier Decaudin, Sergio Roman-Roman, Thierry Dubois",2021.10.22.465320;,https://www.biorxiv.org/content/10.1101/2021.10.22.465320v1
Optimized detection of allelic imbalances specific for homologous recombination deficiency improves the prediction of clinical outcomes in cancer,"Fernando Perez-Villatoro, Jaana Oikkonen, Julia Casado, Anastasiya Chernenko, Doga C. Gulhan, Manuela Tumiati, Yilin Li, Kari Lavikka, Sakari Hietanen, Johanna Hynninen, Ulla-Maija Haltia, Jaakko S. Tyrmi, Hannele Laivuori, Panagiotis Konstantinopoulos, Sampsa Hautaniemi, Liisa Kauppi, Anniina Färkkilä",2021.08.19.456809;,https://www.biorxiv.org/content/10.1101/2021.08.19.456809v3
Spatially-resolved transcriptomics analyses of invasive fronts in solid tumors,"Liang Wu, Jiayan Yan, Yinqi Bai, Feiyu Chen, JiangShan Xu, Xuanxuan Zou, Ao Huang, Liangzhen Hou, Yu Zhong, Zehua Jing, Xiaorui Zhou, Haixiang Sun, Mengnan Cheng, Yuan Ji, Rongkui Luo, Qinqin Li, Liang Wu, Pengxiang Wang, Dezhen Guo, Waidong Huang, Junjie Lei, Sha Liao, Yuxiang Li, Zhifeng Jiang, Na Yao, Yang Yu, Yao Li, Fengming Liu, Mingyuan Zhang, Huanming Yang, Shuang Yang, Xun Xu, Longqi Liu, Xiangdong Wang, Jian Wang, Jia Fan, Shiping Liu, Xinrong Yang, Ao Chen, Jian Zhou",2021.10.21.465135;,https://www.biorxiv.org/content/10.1101/2021.10.21.465135v1
The amount range of membrane cholesterol required for robust cell adhesion and proliferation in serum-free condition,"Shino Takii, Jun Wu, Daiji Okamura",2021.10.21.465296;,https://www.biorxiv.org/content/10.1101/2021.10.21.465296v1
The Mettl3 epitranscriptomic writer amplifies p53 stress responses,"Nitin Raj, Mengxiong Wang, Jose A. Seoane, Nancie A. Moonie, Janos Demeter, Alyssa M. Kaiser, Anthony M. Boutelle, Abigail S. Mulligan, Clare Moffatt, Christina Curtis, Howard Y. Chang, Peter. K. Jackson, Laura D. Attardi",2021.10.21.465324;,https://www.biorxiv.org/content/10.1101/2021.10.21.465324v1
SOCS3-mediated activation of p53-p21-NRF2 axis and cellular adaptation to oxidative stress in SOCS1-deficient hepatocellular carcinoma,"Md Gulam Musawwir Khan, Nadia Boufaied, Mehdi Yeganeh, Amit Ghosh, Rajani Kandhi, Rezvan Bagheri, Stephanie Petkiewicz, Ankur Sharma, Akihiko Yoshimura, Gerardo Ferbeyre, David P. Labbé, Sheela Ramanathan, Subburaj Ilangumaran",2021.10.21.465149;,https://www.biorxiv.org/content/10.1101/2021.10.21.465149v1
NOXA expression drives synthetic lethality to RUNX1 inhibition in pancreatic cancer,"Josefina Doffo, Stefanos A. Bamopoulos, Hazal Köse, Felix Orben, Chuanbing Zang, Miriam Pons, Alexander T. den Dekker, Rutger W. W. Brouwer, Apoorva Baluapuri, Stefan Habringer, Maximillian Reichert, Anuradha lllendula, Oliver H. Krämer, Markus Schick, Elmar Wolf, Wilfred F. J. van IJcken, Irene Esposito, Ulrich Keller, Günter Schneider, Matthias Wirth",2021.10.21.465266;,https://www.biorxiv.org/content/10.1101/2021.10.21.465266v1
Pre-neoplastic stromal cells drive BRCA1-mediated breast tumorigenesis,"Kevin Nee, Dennis Ma, Quy H. Nguyen, Nicholas Pervolarakis, Jacob Insua-Rodríguez, Maren Pein, Yanwen Gong, Grace Hernandez, Hamad Alshetaiwi, Justice Williams, Maha Rauf, Kushal Rajiv Dave, Keerti Boyapati, Christian Calderon, Anush Markaryan, Robert Edwards, Erin Lin, Ritesh Parajuli, Peijie Zhou, Qing Nie, Sundus Shalabi, Mark A. LaBarge, Kai Kessenbrock",2021.10.20.465221;,https://www.biorxiv.org/content/10.1101/2021.10.20.465221v1
Spatial transcriptomics reveals the two cancer stem cell-like populations in triple-negative breast cancer,"Jun Nakayama, Hiroko Matsunaga, Koji Arikawa, Takuya Yoda, Masahito Hosokawa, Haruko Takeyama, Yusuke Yamamoto, Kentaro Semba",2021.10.21.465257;,https://www.biorxiv.org/content/10.1101/2021.10.21.465257v1
Global and context-specific transcriptional consequences of oncogenic Fbw7 mutations,"H. Nayanga Thirimanne, Feinan Wu, Derek H Janssens, Jherek Swanger, Heather M Feldman, Robert A Amezquita, Raphael Gottardo, Patrick J Paddison, Steven Henikoff, Bruce E Clurman",2021.10.19.464955;,https://www.biorxiv.org/content/10.1101/2021.10.19.464955v1
Metastatic profiling of HER2-positive breast cancer cell lines in xenograft models,"Yuxuan Han, Kazushi Azuma, Shinya Watanabe, Kentaro Semba, Jun Nakayama",2021.10.20.464943;,https://www.biorxiv.org/content/10.1101/2021.10.20.464943v1
ADAR2-repressed RNA editing: a novel mechanism contributing to t (8:21) AML leukemogenesis,"Mingrui Guo, Tim Hon Man Chan, Omer An, Yangyang Song, Zi Hui Tan, Vanessa Hui En Ng, Xinang Cao, Wee Joo Chng, Motomi Osato, Henry Yang, Qiling Zhou, Leilei Chen, Daniel G. Tenen",2021.10.18.464918;,https://www.biorxiv.org/content/10.1101/2021.10.18.464918v1
